evidence_id,doc_id,source_file,packet,category,audit_status,audit_reason,corrected_evidence_type,corrected_relationship_strength,claim_scope,corrected_related_company,corrected_related_ingredient,related_cost_bucket,display_allowed,display_priority,human_review_required,supports_node,supports_edge,supports_cost_bucket,supports_supplier_packet,supports_ingredient_packet,supports_display_blob,claim,safe_website_wording
EV_COCOA_CHOCOLATE_COCOA_BUTTER_0012_302,DOC_1082CA3E3F2A,barry_callebaut_hershey_supply_agreement_news_release.pdf,cocoa_chocolate_cocoa_butter,cost,approved,Approved strictly as benchmark/cost context only.,benchmark_proxy,benchmark_only,market_level,Barry Callebaut,Cocoa / Chocolate / Cocoa Butter,general_cost_or_market_context,True,70,False,False,False,True,False,True,True,"Source contains cost, price, market, benchmark, or index language for cost bucket: general_cost_or_market_context.","barry_callebaut_hershey_supply_agreement_news_release.pdf can support benchmark, process, regulatory, or market context for Cocoa / Chocolate / Cocoa Butter. It does not represent Hershey's exact SKU-level invoice cost."
EV_COCOA_CHOCOLATE_COCOA_BUTTER_0012_303,DOC_1082CA3E3F2A,barry_callebaut_hershey_supply_agreement_news_release.pdf,cocoa_chocolate_cocoa_butter,cost,approved,Approved strictly as benchmark/cost context only.,benchmark_proxy,benchmark_only,market_level,Barry Callebaut,Cocoa / Chocolate / Cocoa Butter,general_cost_or_market_context,True,70,False,False,False,True,False,True,True,"Source contains cost, price, market, benchmark, or index language for cost bucket: general_cost_or_market_context.","barry_callebaut_hershey_supply_agreement_news_release.pdf can support benchmark, process, regulatory, or market context for Cocoa / Chocolate / Cocoa Butter. It does not represent Hershey's exact SKU-level invoice cost."
EV_COCOA_CHOCOLATE_COCOA_BUTTER_0012_304,DOC_1082CA3E3F2A,barry_callebaut_hershey_supply_agreement_news_release.pdf,cocoa_chocolate_cocoa_butter,cost,approved,Approved strictly as benchmark/cost context only.,benchmark_proxy,benchmark_only,market_level,Barry Callebaut,Cocoa / Chocolate / Cocoa Butter,general_cost_or_market_context,True,70,False,False,False,True,False,True,True,"Source contains cost, price, market, benchmark, or index language for cost bucket: general_cost_or_market_context.","barry_callebaut_hershey_supply_agreement_news_release.pdf can support benchmark, process, regulatory, or market context for Cocoa / Chocolate / Cocoa Butter. It does not represent Hershey's exact SKU-level invoice cost."
EV_COCOA_CHOCOLATE_COCOA_BUTTER_0012_305,DOC_1082CA3E3F2A,barry_callebaut_hershey_supply_agreement_news_release.pdf,cocoa_chocolate_cocoa_butter,cost,approved,Approved strictly as benchmark/cost context only.,benchmark_proxy,benchmark_only,market_level,Barry Callebaut,Cocoa / Chocolate / Cocoa Butter,general_cost_or_market_context,True,70,False,False,False,True,False,True,True,"Source contains cost, price, market, benchmark, or index language for cost bucket: general_cost_or_market_context.","barry_callebaut_hershey_supply_agreement_news_release.pdf can support benchmark, process, regulatory, or market context for Cocoa / Chocolate / Cocoa Butter. It does not represent Hershey's exact SKU-level invoice cost."
EV_COCOA_CHOCOLATE_COCOA_BUTTER_0012_306,DOC_1082CA3E3F2A,barry_callebaut_hershey_supply_agreement_news_release.pdf,cocoa_chocolate_cocoa_butter,cost,approved,Approved strictly as benchmark/cost context only.,benchmark_proxy,benchmark_only,market_level,Barry Callebaut,Cocoa / Chocolate / Cocoa Butter,general_cost_or_market_context,True,70,False,False,False,True,False,True,True,"Source contains cost, price, market, benchmark, or index language for cost bucket: general_cost_or_market_context.","barry_callebaut_hershey_supply_agreement_news_release.pdf can support benchmark, process, regulatory, or market context for Cocoa / Chocolate / Cocoa Butter. It does not represent Hershey's exact SKU-level invoice cost."
EV_COCOA_CHOCOLATE_COCOA_BUTTER_0012_307,DOC_1082CA3E3F2A,barry_callebaut_hershey_supply_agreement_news_release.pdf,cocoa_chocolate_cocoa_butter,cost,approved,Approved strictly as benchmark/cost context only.,benchmark_proxy,benchmark_only,market_level,Barry Callebaut,Cocoa / Chocolate / Cocoa Butter,cocoa_chocolate_cocoa_butter,True,70,False,False,False,True,False,True,True,"Source contains cost, price, market, benchmark, or index language for cost bucket: cocoa_chocolate_cocoa_butter.","barry_callebaut_hershey_supply_agreement_news_release.pdf can support benchmark, process, regulatory, or market context for Cocoa / Chocolate / Cocoa Butter. It does not represent Hershey's exact SKU-level invoice cost."
EV_COCOA_CHOCOLATE_COCOA_BUTTER_0012_308,DOC_1082CA3E3F2A,barry_callebaut_hershey_supply_agreement_news_release.pdf,cocoa_chocolate_cocoa_butter,cost,approved,Approved strictly as benchmark/cost context only.,benchmark_proxy,benchmark_only,market_level,Barry Callebaut,Cocoa / Chocolate / Cocoa Butter,general_cost_or_market_context,True,70,False,False,False,True,False,True,True,"Source contains cost, price, market, benchmark, or index language for cost bucket: general_cost_or_market_context.","barry_callebaut_hershey_supply_agreement_news_release.pdf can support benchmark, process, regulatory, or market context for Cocoa / Chocolate / Cocoa Butter. It does not represent Hershey's exact SKU-level invoice cost."
EV_COCOA_CHOCOLATE_COCOA_BUTTER_0012_900,DOC_1082CA3E3F2A,barry_callebaut_hershey_supply_agreement_news_release.pdf,cocoa_chocolate_cocoa_butter,supplier,needs_review,"Trusted supplier source, but extracted evidence is weak and needs manual/AI review.",direct,company_level_confirmed,company_level,Barry Callebaut,Cocoa / Chocolate / Cocoa Butter,,False,0,True,True,False,False,False,True,False,Barry Callebaut is candidate company-level evidence for the Cocoa / Chocolate / Cocoa Butter stream.,Barry Callebaut is supported as a Hershey company-level cocoa/chocolate supply partner. Exact 1.55 oz SKU cocoa or cocoa butter allocation is not publicly confirmed.
EV_NATURAL_FLAVOR_0013_001,DOC_1164AEC6C38C,natural_flavor_function_in_food_explanation.pdf,natural_flavor,ingredient,needs_review,Ingredient/function source has weak extraction and needs review.,benchmark_proxy,unknown,assumption_or_needs_review,The Hershey Company,Natural Flavor,,False,0,True,True,False,False,False,True,False,Source document available for packet: natural_flavor.,"Natural Flavor is retained as a modeled input, but supplier and SKU-level allocation remain unconfirmed unless direct evidence supports them."
EV_NATURAL_FLAVOR_0013_900,DOC_1164AEC6C38C,natural_flavor_function_in_food_explanation.pdf,natural_flavor,ingredient,needs_review,Ingredient/function source has weak extraction and needs review.,benchmark_proxy,unknown,assumption_or_needs_review,The Hershey Company,Natural Flavor,,False,0,True,True,False,False,False,True,False,Natural Flavor packet is ingredient/function evidence with supplier currently unknown.,"Natural Flavor is retained as a modeled input, but supplier and SKU-level allocation remain unconfirmed unless direct evidence supports them."
EV_LOGISTICS_DISTRIBUTION_0014_001,DOC_11A00D6495C0,PCU49314931.xlsx,logistics_distribution,logistics,needs_review,Weak extraction; retained for review but not display.,benchmark_proxy,benchmark_only,market_level,The Hershey Company,,,False,0,True,True,False,False,False,False,False,Source document available for packet: logistics_distribution.,"PCU49314931.xlsx can support benchmark, process, regulatory, or market context for logistics_distribution. It does not represent Hershey's exact SKU-level invoice cost."
EV_LOGISTICS_DISTRIBUTION_0014_301,DOC_11A00D6495C0,PCU49314931.xlsx,logistics_distribution,cost,approved,Approved strictly as benchmark/cost context only.,benchmark_proxy,benchmark_only,market_level,The Hershey Company,,warehousing,True,60,False,False,False,True,False,False,True,"Source contains cost, price, market, benchmark, or index language for cost bucket: warehousing.","PCU49314931.xlsx can support benchmark, process, regulatory, or market context for logistics_distribution. It does not represent Hershey's exact SKU-level invoice cost."
EV_NATURAL_FLAVOR_0015_001,DOC_12314C1C49CF,interim_gras_33_apr_2026.pdf,natural_flavor,ingredient,needs_review,Ingredient/function source has weak extraction and needs review.,direct,unknown,assumption_or_needs_review,USDA,Natural Flavor,,False,0,True,True,False,False,False,True,False,Source document available for packet: natural_flavor.,"Natural Flavor is retained as a modeled input, but supplier and SKU-level allocation remain unconfirmed unless direct evidence supports them."
EV_NATURAL_FLAVOR_0015_900,DOC_12314C1C49CF,interim_gras_33_apr_2026.pdf,natural_flavor,ingredient,needs_review,Ingredient/function source has weak extraction and needs review.,direct,unknown,assumption_or_needs_review,USDA,Natural Flavor,,False,0,True,True,False,False,False,True,False,Natural Flavor packet is ingredient/function evidence with supplier currently unknown.,"Natural Flavor is retained as a modeled input, but supplier and SKU-level allocation remain unconfirmed unless direct evidence supports them."
EV_PGPR_0016_001,DOC_1BE15D0DAB2F,castor_oil_ricinoleic_acid_pgpr_origin_reference.pdf,pgpr,ingredient,needs_review,Ingredient/function source has weak extraction and needs review.,benchmark_proxy,unknown,assumption_or_needs_review,The Hershey Company,PGPR,,False,0,True,True,False,False,False,True,False,Source document available for packet: pgpr.,"PGPR is retained as a modeled input, but supplier and SKU-level allocation remain unconfirmed unless direct evidence supports them."
EV_PGPR_0016_900,DOC_1BE15D0DAB2F,castor_oil_ricinoleic_acid_pgpr_origin_reference.pdf,pgpr,ingredient,needs_review,Ingredient/function source has weak extraction and needs review.,benchmark_proxy,unknown,assumption_or_needs_review,The Hershey Company,PGPR,,False,0,True,True,False,False,False,True,False,PGPR packet is ingredient/function evidence with supplier currently unknown.,"PGPR is retained as a modeled input, but supplier and SKU-level allocation remain unconfirmed unless direct evidence supports them."
EV_NATURAL_FLAVOR_0017_001,DOC_1D4C129E0BD4,fda_flavor_labeling_regulation_reference.pdf,natural_flavor,ingredient,needs_review,Ingredient/function source has weak extraction and needs review.,direct,unknown,assumption_or_needs_review,USDA,Natural Flavor,,False,0,True,True,False,False,False,True,False,Source document available for packet: natural_flavor.,"Natural Flavor is retained as a modeled input, but supplier and SKU-level allocation remain unconfirmed unless direct evidence supports them."
EV_NATURAL_FLAVOR_0017_101,DOC_1D4C129E0BD4,fda_flavor_labeling_regulation_reference.pdf,natural_flavor,supplier,needs_review,Supplier-like evidence is not strong enough for display without review.,direct,benchmark_only,market_level,The Hershey Company,Natural Flavor,,False,0,True,True,False,False,False,True,False,USDA ERS has relationship language connected to FDA: relationship language detected.,"fda_flavor_labeling_regulation_reference.pdf can support benchmark, process, regulatory, or market context for Natural Flavor. It does not represent Hershey's exact SKU-level invoice cost."
EV_NATURAL_FLAVOR_0017_900,DOC_1D4C129E0BD4,fda_flavor_labeling_regulation_reference.pdf,natural_flavor,ingredient,needs_review,Ingredient/function source has weak extraction and needs review.,direct,unknown,assumption_or_needs_review,USDA,Natural Flavor,,False,0,True,True,False,False,False,True,False,Natural Flavor packet is ingredient/function evidence with supplier currently unknown.,"Natural Flavor is retained as a modeled input, but supplier and SKU-level allocation remain unconfirmed unless direct evidence supports them."
EV_SUGAR_0018_001,DOC_1E0944AC1DC5,asr_hershey_learn_to_grow_belize.pdf,sugar,ingredient,needs_review,Weak extraction; retained for review but not display.,direct,company_level_confirmed,company_level,American Sugar Refining / ASR,Sugar,,False,0,True,True,False,False,False,True,False,Source document available for packet: sugar.,ASR is supported as a Hershey company-level sugar sourcing partner. Exact 1.55 oz SKU sugar allocation is not publicly confirmed.
EV_COCOA_CHOCOLATE_COCOA_BUTTER_0019_001,DOC_1E80FF9B816E,icco_processing_cocoa_page.pdf,cocoa_chocolate_cocoa_butter,ingredient,needs_review,Weak extraction; retained for review but not display.,benchmark_proxy,benchmark_only,market_level,The Hershey Company,Cocoa / Chocolate / Cocoa Butter,,False,0,True,True,False,False,False,True,False,Source document available for packet: cocoa_chocolate_cocoa_butter.,"icco_processing_cocoa_page.pdf can support benchmark, process, regulatory, or market context for Cocoa / Chocolate / Cocoa Butter. It does not represent Hershey's exact SKU-level invoice cost."
EV_LOGISTICS_DISTRIBUTION_0020_001,DOC_1EB5146FBACE,bls_truck_transportation_ppi_benchmark.pdf,logistics_distribution,logistics,needs_review,Weak extraction; retained for review but not display.,benchmark_proxy,benchmark_only,market_level,The Hershey Company,,,False,0,True,True,False,False,False,False,False,Source document available for packet: logistics_distribution.,"bls_truck_transportation_ppi_benchmark.pdf can support benchmark, process, regulatory, or market context for logistics_distribution. It does not represent Hershey's exact SKU-level invoice cost."
EV_COCOA_CHOCOLATE_COCOA_BUTTER_0021_001,DOC_1EC92FF65460,barry_callebaut_company_profile.pdf,cocoa_chocolate_cocoa_butter,ingredient,needs_review,Weak extraction; retained for review but not display.,direct,company_level_confirmed,company_level,Barry Callebaut,Cocoa / Chocolate / Cocoa Butter,,False,0,True,True,False,False,False,True,False,Source document available for packet: cocoa_chocolate_cocoa_butter.,Barry Callebaut is supported as a Hershey company-level cocoa/chocolate supply partner. Exact 1.55 oz SKU cocoa or cocoa butter allocation is not publicly confirmed.
EV_PACKAGING_WRAPPER_0022_001,DOC_1ED749BEB0B8,pulp-and-paper-sourcing-policy.pdf,packaging_wrapper,packaging,needs_review,Ingredient/function source has weak extraction and needs review.,benchmark_proxy,unknown,assumption_or_needs_review,The Hershey Company,Packaging / Wrapper,,False,0,True,True,False,False,False,True,False,Source document available for packet: packaging_wrapper.,"Packaging / Wrapper is retained as a modeled input, but supplier and SKU-level allocation remain unconfirmed unless direct evidence supports them."
EV_PACKAGING_WRAPPER_0022_101,DOC_1ED749BEB0B8,pulp-and-paper-sourcing-policy.pdf,packaging_wrapper,supplier,needs_review,Supplier-like evidence is not strong enough for display without review.,benchmark_proxy,benchmark_only,market_level,The Hershey Company,Packaging / Wrapper,,False,0,True,True,False,False,False,True,False,The Hershey Company has relationship language connected to USDA ERS: relationship language detected.,"pulp-and-paper-sourcing-policy.pdf can support benchmark, process, regulatory, or market context for Packaging / Wrapper. It does not represent Hershey's exact SKU-level invoice cost."
